loss,mean_squared_error,mean_absolute_error,r_square
8.37439,8.37439,2.1642435,0.39847255
12.345324,12.345324,2.3587942,0.3379622
8.59808,8.59808,2.021577,0.6217865
10.060905,10.060905,2.4109297,0.41129333
6.806671,6.806671,2.003295,0.66757137
3.5948648,3.5948648,1.4072425,0.77650774
19.247326,19.247326,3.1253076,-0.17212379
12.198382,12.198382,2.5411386,0.3417052
11.392277,11.392277,2.3976407,0.3898378
17.471828,17.471828,3.3053243,0.02062887
12.774011,12.774011,2.8204837,0.35879475
11.842009,11.842009,2.507876,0.29983157
16.36924,16.36924,3.1493156,-0.21959412
12.457994,12.457994,3.0406501,0.25900406
9.200007,9.200007,2.3013473,0.44528013
15.962349,15.962349,3.451065,0.14075357
10.037067,10.037067,2.297358,0.4334092
10.95755,10.95755,2.5246797,0.35122687
14.17025,14.17025,2.959871,0.34614563
14.083693,14.083693,2.99165,-0.3699726
9.74561,9.74561,2.215091,0.39762753
13.5783415,13.5783415,2.682998,0.093301475
11.19454,11.19454,2.566897,0.33780783
8.563817,8.563817,2.2454638,0.4837916
9.411524,9.411524,2.4663644,0.42906398
7.2620997,7.2620997,2.1158564,0.27371907
12.431257,12.431257,2.5176492,0.4805938
9.810865,9.810865,2.5097342,0.5195674
12.118505,12.118505,2.8492098,0.3629371
20.073566,20.073566,3.6681767,-0.38587725
7.512979,7.512979,1.9960196,0.540205
17.675682,17.675682,3.13164,0.052113175
20.559181,20.559181,3.988681,-0.7417557
11.450036,11.450036,2.6300097,0.31752986
6.094099,6.094099,1.6719303,0.6450914
26.482647,26.482647,3.895631,-0.2940557
12.628452,12.628452,2.797999,0.25436574
16.001572,16.001572,3.2480555,0.18963355
13.695093,13.695093,3.093038,0.11286849
13.675533,13.675533,3.0303524,0.14108527
5.14303,5.14303,1.7384772,0.66238457
8.923563,8.923563,2.392376,0.15383565
14.99235,14.99235,3.0514965,-0.061698914
7.9149346,7.9149346,2.3855128,0.42891115
16.243057,16.243057,2.9304595,0.05532509
8.891044,8.891044,2.0564759,0.480815
8.246941,8.246941,2.0703006,0.47586477
24.974693,24.974693,4.0029087,-0.417318
7.358202,7.358202,2.1438384,0.5838967
11.943592,11.943592,2.6886272,0.33182704
12.133291,12.133291,2.827239,0.35383344
11.306755,11.306755,2.4526775,0.26716137
10.339857,10.339857,2.36863,0.36795527
19.096497,19.096497,3.3733068,-0.015570641
13.260931,13.260931,2.5847964,0.20830262
7.4090824,7.4090824,1.9493465,0.65323365
14.871216,14.871216,3.0310965,0.13160783
8.540758,8.540758,2.3160343,0.5756145
8.235051,8.235051,2.109426,0.5455544
5.9033937,5.9033937,1.9313977,0.6310379
8.13055,8.13055,2.0509357,0.48771328
10.169277,10.169277,2.5981708,0.42909318
9.999958,9.999958,2.4042702,0.19185883
7.981815,7.981815,2.033218,0.40305448
11.175987,11.175987,2.513023,0.36642802
12.003386,12.003386,2.6674583,0.37237197
9.023481,9.023481,2.3849196,0.3583302
13.096273,13.096273,2.712985,0.11211705
19.152365,19.152365,3.591804,-0.01806593
20.022915,20.022915,3.3053446,-0.18277848
13.803728,13.803728,2.654076,0.28524387
10.559213,10.559213,2.4416487,0.30182517
10.217042,10.217042,2.5532677,0.3013988
7.8351097,7.8351097,2.2040424,0.50397825
6.5133314,6.5133314,1.8408937,0.6659161
19.399178,19.399178,3.6185956,-0.08361101
9.41696,9.41696,2.228002,0.50998694
6.2517443,6.2517443,1.9662658,0.59785247
9.453526,9.453526,2.214332,0.38820642
8.87752,8.87752,2.2266142,0.44728035
11.276478,11.276478,2.4398067,0.15585107
4.0956087,4.0956087,1.4727395,0.7004355
6.9233036,6.9233036,1.7031226,0.6295222
9.848144,9.848144,2.2439437,0.42931926
9.057486,9.057486,2.3591688,0.5296483
11.208973,11.208973,2.4735363,0.10215986
17.691275,17.691275,3.2248633,-0.029310584
11.613204,11.613204,2.4583821,0.41465247
7.0016875,7.0016875,1.9197177,0.48430353
7.470769,7.470769,1.9094528,0.5348655
11.382071,11.382071,2.8147936,0.40821326
8.593899,8.593899,2.29135,0.5106405
7.0955267,7.0955267,2.0389524,0.5560961
16.2575,16.2575,2.9090004,0.20174158
8.826134,8.826134,2.3711085,0.43929768
12.506004,12.506004,2.556939,0.3012414
6.168189,6.168189,1.8972602,0.69720876
12.444714,12.444714,2.9276345,0.1380285
6.821027,6.821027,1.8507905,0.67003345
7.4378424,7.4378424,2.0825236,0.5958853
9.505252,9.505252,2.1612327,0.53998876
12.668157,12.668157,2.66539,0.32991415
9.329383,9.329383,2.3063233,0.38571966
9.373543,9.373543,2.3749533,0.34574956
11.727511,11.727511,2.74016,0.32286596
9.8503895,9.8503895,2.5106554,0.3569963
7.7573013,7.7573013,2.0944593,0.58068645
14.564381,14.564381,3.1449058,0.22047222
6.40082,6.40082,1.9321058,0.4060856
9.125304,9.125304,2.1158779,0.57893336
5.0622234,5.0622234,1.7048517,0.7486439
8.585619,8.585619,2.4197404,0.53902715
17.193308,17.193308,3.2123647,-0.16103578
11.1514845,11.1514845,2.5345192,0.24953204
23.642704,23.642704,3.682953,-0.15335763
10.983938,10.983938,2.572258,0.29825598
11.247985,11.247985,2.6527123,0.41660655
16.262444,16.262444,2.9751968,-0.23619199
14.779599,14.779599,3.0835953,0.15375143
8.7310095,8.7310095,2.276594,0.4399553
12.119782,12.119782,2.222877,0.3023017
6.870568,6.870568,1.8501985,0.4978974
8.593349,8.593349,2.2612216,0.5287028
6.150263,6.150263,2.029111,0.67073405
11.231849,11.231849,2.4313643,0.3488415
11.1656685,11.1656685,2.650958,0.33277053
10.8866825,10.8866825,2.575943,0.5233469
9.216773,9.216773,2.21337,0.5430658
6.7655773,6.7655773,1.8620789,0.63748884
6.9593735,6.9593735,2.0683813,0.5412682
11.755583,11.755583,2.5331945,0.025364995
9.961654,9.961654,2.3909492,0.33030897
7.9794364,7.9794364,2.1750765,0.5439304
17.137598,17.137598,2.9779055,0.23607433
7.013015,7.013015,2.1221483,0.5470623
11.322105,11.322105,2.1974318,0.3915913
7.893381,7.893381,2.1305797,0.47646725
8.280506,8.280506,2.2732527,0.37684733
7.358599,7.358599,2.158618,0.5068583
8.881243,8.881243,2.3788106,0.3938688
6.837681,6.837681,2.1874356,0.3634162
3.2915487,3.2915487,1.3198521,0.8398943
5.9849625,5.9849625,2.0131114,0.5920792
7.7894497,7.7894497,2.1708078,0.43982047
7.9403257,7.9403257,2.1421146,0.49982202
9.428322,9.428322,2.3922832,0.5205065
5.9031963,5.9031963,1.9435718,0.6549533
10.006721,10.006721,2.380931,0.30007637
7.02862,7.02862,1.8730543,0.5445895
8.846708,8.846708,2.3796086,0.3817206
8.685346,8.685346,2.1120837,0.57581943
8.728828,8.728828,2.189093,0.41055655
8.902159,8.902159,2.085938,0.52558887
10.046434,10.046434,2.4655483,0.43747002
14.810409,14.810409,2.8816266,0.18738365
7.3009753,7.3009753,1.8663697,0.48279494
9.888625,9.888625,2.2916684,0.41640526
6.8771205,6.8771205,1.8668072,0.56180876
9.092567,9.092567,2.1157227,0.5197654
4.940399,4.940399,1.8222549,0.582731
5.552929,5.552929,1.7932637,0.6903616
4.786588,4.786588,1.6197193,0.68897355
9.933588,9.933588,2.1847515,0.45370603
4.712954,4.712954,1.6403716,0.7139431
13.406002,13.406002,2.5816483,0.35486883
7.2570734,7.2570734,2.221634,0.5618371
9.221733,9.221733,2.4547336,0.53150153
10.953066,10.953066,2.3596706,0.27913493
5.583541,5.583541,1.6119401,0.6510074
13.521231,13.521231,2.4126518,0.23283798
9.016843,9.016843,2.3743162,0.58772784
6.152912,6.152912,1.9147778,0.5677427
7.911689,7.911689,2.0324268,0.5345798
8.688267,8.688267,2.2014265,0.46116012
8.743658,8.743658,2.1191046,0.52774376
9.1664505,9.1664505,2.3919811,0.29062533
10.196092,10.196092,2.336183,0.2676208
9.843315,9.843315,2.4659362,0.36733902
11.16899,11.16899,2.3773685,0.44261193
4.1701927,4.1701927,1.5034982,0.7756147
3.631772,3.631772,1.4951377,0.73466504
7.9551597,7.9551597,2.1190023,0.4967826
6.6997614,6.6997614,2.0500388,0.49580687
12.506287,12.506287,2.7011852,0.32622522
3.7227223,3.7227223,1.3385184,0.7951272
5.71733,5.71733,1.8223513,0.66211426
7.8174114,7.8174114,1.939194,0.55919445
5.152183,5.152183,1.7761772,0.68277097
10.348204,10.348204,2.1421237,0.40105355
5.869046,5.869046,1.9140043,0.73273873
10.134028,10.134028,2.4891512,0.5158964
6.8627744,6.8627744,2.1939754,0.52047217
9.374241,9.374241,2.475356,0.27868783
14.321262,14.321262,2.995739,0.03722608
14.857601,14.857601,3.0677629,0.19684404
13.445984,13.445984,2.823522,0.29636717
19.443092,19.443092,3.254477,0.20357907
11.762912,11.762912,2.6097653,0.14784425
6.3631,6.3631,1.834837,0.6828362
12.2179985,12.2179985,2.5093744,0.36619908
8.757517,8.757517,2.0782983,0.5017669
7.2521033,7.2521033,1.9603983,0.5771946
9.205164,9.205164,2.3283396,0.36635602
6.079192,6.079192,1.7391603,0.69786966
11.753563,11.753563,2.8194141,0.077020824
4.3437343,4.3437343,1.6602868,0.7532051
7.2200713,7.2200713,2.03059,0.6412213
9.234257,9.234257,2.410595,0.3837008
6.030543,6.030543,1.8578949,0.69507825
10.998849,10.998849,2.6161556,0.34927076
8.891773,8.891773,1.9588888,0.5815636
8.206647,8.206647,2.1067965,0.57608926
16.680878,16.680878,3.1314259,-0.05910337
9.223475,9.223475,2.301062,0.37451398
11.85671,11.85671,2.6349037,0.32832092
4.4120636,4.4120636,1.5969357,0.77508074
3.7060766,3.7060766,1.4664793,0.79548275
16.67638,16.67638,3.0556536,0.018133998
11.187186,11.187186,2.397811,0.25554466
5.6475315,5.6475315,1.8084432,0.7238661
5.3159184,5.3159184,1.6820751,0.63336027
6.294689,6.294689,1.7164732,0.7285309
7.544901,7.544901,1.917407,0.5871993
9.55124,9.55124,2.3851564,0.35378462
8.349311,8.349311,2.079723,0.6396791
8.443803,8.443803,2.2022886,0.57227534
10.538767,10.538767,2.2894323,0.35328716
10.142549,10.142549,2.4244483,0.39697093
12.119984,12.119984,2.8477435,-0.06549311
4.9308834,4.9308834,1.6005619,0.74133074
10.518385,10.518385,2.5213072,0.41637355
17.007092,17.007092,3.4754584,-0.036869645
17.165936,17.165936,3.1538854,-0.18202662
11.023887,11.023887,2.6561408,0.3652106
15.657423,15.657423,3.217671,-0.11838734
12.54827,12.54827,2.5841537,0.19610679
7.5173388,7.5173388,1.9290671,0.5715853
8.533666,8.533666,2.3153872,0.36819655
12.8154335,12.8154335,2.4266484,0.17569071
10.873804,10.873804,2.56253,0.019480884
10.6418705,10.6418705,2.4149132,0.35162282
8.939515,8.939515,2.2752373,0.38348174
9.990309,9.990309,2.391694,0.37678486
6.113162,6.113162,1.9088405,0.6145395
12.444038,12.444038,2.8156295,0.21302521
8.081611,8.081611,2.451816,0.55714834
9.9521055,9.9521055,2.4118767,0.30899405
3.835436,3.835436,1.4598072,0.69523656
10.457996,10.457996,2.1146405,0.28415853
5.4139013,5.4139013,1.6390134,0.62297094
10.284664,10.284664,2.4686368,0.06693578
7.309124,7.309124,2.0830603,0.5205904
9.831484,9.831484,2.460504,0.17398757
7.9814067,7.9814067,2.169788,0.6219023
6.103221,6.103221,1.7371933,0.6244172
10.883231,10.883231,2.4114947,0.5056368
9.70886,9.70886,2.574225,0.38199335
5.6331296,5.6331296,1.8272147,0.58270097
6.1834707,6.1834707,1.8877156,0.5994513
11.971273,11.971273,2.4622917,0.30754203
7.0320897,7.0320897,1.9117292,0.5839577
17.814661,17.814661,3.082766,0.13523525
8.357436,8.357436,2.2055697,0.53647757
8.051835,8.051835,2.1761494,0.48416674
5.737586,5.737586,1.861026,0.6441807
12.41886,12.41886,2.7658591,0.103369296
9.978116,9.978116,2.2887297,0.39854068
9.427022,9.427022,2.2702112,0.44342303
15.157495,15.157495,3.259303,0.18715507
10.6549,10.6549,2.3491368,0.513527
7.1457167,7.1457167,2.076631,0.614701
25.102398,25.102398,4.3146205,-0.17117071
8.2371645,8.2371645,2.1227329,0.44180685
10.614794,10.614794,2.5539184,0.47375703
13.06184,13.06184,2.7804933,0.33808464
17.331434,17.331434,3.3673363,0.17714256
9.545375,9.545375,2.5357118,0.49320972
12.902282,12.902282,2.6197062,0.29958457
18.649115,18.649115,3.256361,0.015025079
6.7653027,6.7653027,2.087695,0.6029306
7.7443786,7.7443786,2.1505647,0.5493156
7.9102907,7.9102907,2.1441987,0.4698863
5.780024,5.780024,1.789759,0.547462
8.962082,8.962082,2.2831426,0.43083775
10.540003,10.540003,2.3671093,0.43598646
7.3126984,7.3126984,2.1611776,0.54814124
9.704832,9.704832,2.3097847,0.23130041
3.4133282,3.4133282,1.3752348,0.7184657
7.6231203,7.6231203,2.2123294,0.5430769
5.283437,5.283437,1.5313245,0.7187879
9.54115,9.54115,2.3012958,0.46045184
5.6227355,5.6227355,1.7193356,0.59736496
3.9954982,3.9954982,1.5440036,0.71201587
6.0225124,6.0225124,1.7823253,0.58327913
4.417665,4.417665,1.5703621,0.7444677
7.1009903,7.1009903,2.101366,0.52660066
7.823549,7.823549,2.1316535,0.5748613
5.9425125,5.9425125,1.8774166,0.7247543
3.7194166,3.7194166,1.4065676,0.78169984
10.18903,10.18903,2.201136,0.4920367
10.405066,10.405066,2.4473805,0.29489863
8.6452465,8.6452465,2.318836,0.5475682
5.0231895,5.0231895,1.7862296,0.72462416
10.023991,10.023991,2.3402555,0.14795661
3.4428253,3.4428253,1.4441147,0.79848796
10.910513,10.910513,2.3280694,0.3759501
8.448408,8.448408,2.1578913,0.40451747
8.528098,8.528098,2.1709247,0.44131708
6.8737803,6.8737803,2.1317325,0.5992513
3.8357053,3.8357053,1.4955525,0.73545074
12.071212,12.071212,2.6830292,0.33155304
9.341222,9.341222,2.2220502,0.48462224
8.957453,8.957453,2.0716035,0.52216965
14.273451,14.273451,2.7917073,0.25716537
8.737969,8.737969,2.2856505,0.3998068
9.128326,9.128326,2.2815614,0.5014185
13.728865,13.728865,2.7816806,0.08091283
9.609162,9.609162,2.2480752,0.3786447
12.00676,12.00676,2.61385,0.38840365
14.626907,14.626907,3.1412816,0.05034536
11.528648,11.528648,2.5689397,0.30520064
5.4557066,5.4557066,1.6916517,0.615642
7.2549605,7.2549605,1.922973,0.51834285
14.474765,14.474765,2.7532845,0.30054462
6.55305,6.55305,2.0560875,0.6463598
7.3785152,7.3785152,2.0385487,0.5273023
9.902021,9.902021,2.2570472,0.56931275
9.3763485,9.3763485,2.112578,0.4944247
9.992694,9.992694,2.4400096,0.4180448
3.5312495,3.5312495,1.4738303,0.8295305
11.8564415,11.8564415,2.7765036,0.25533634
6.39986,6.39986,1.8816562,0.7186875
8.240115,8.240115,2.2399988,0.43167794
10.81559,10.81559,2.581654,0.4435709
5.0042458,5.0042458,1.6743586,0.73613036
8.21112,8.21112,1.9349134,0.65436816
10.989201,10.989201,2.569941,0.32227528
6.0005774,6.0005774,1.7660276,0.59489775
5.804494,5.804494,1.7375996,0.72409594
6.033638,6.033638,1.7552578,0.6579502
11.258391,11.258391,2.2305663,0.5057833
10.641832,10.641832,2.2875881,0.40672714
13.311505,13.311505,2.6510286,0.3362074
6.51725,6.51725,1.9385772,0.62789714
8.886899,8.886899,2.1624186,0.60029054
5.4503813,5.4503813,1.8804488,0.6237061
11.146909,11.146909,2.4835894,0.40833324
6.949224,6.949224,2.0177345,0.5263575
7.3085427,7.3085427,1.813334,0.46710712
11.573295,11.573295,2.531807,-0.28592157
7.8422036,7.8422036,2.1735144,0.49200302
7.7133555,7.7133555,1.9755797,0.5003494
5.3352914,5.3352914,1.6443255,0.68512833
5.3468647,5.3468647,1.7104255,0.7338911
6.1809874,6.1809874,1.8941596,0.70444405
9.166529,9.166529,2.2965586,0.53724486
6.5743904,6.5743904,1.9110695,0.55790806
6.2651877,6.2651877,1.7983477,0.6467012
5.6038394,5.6038394,1.6325572,0.65412986
2.8895683,2.8895683,1.3616965,0.7579419
13.3473625,13.3473625,2.6611583,0.120256245
7.6156225,7.6156225,2.1200974,0.5362513
13.7716675,13.7716675,2.6570463,0.2879122
6.001756,6.001756,1.8408394,0.62770784
8.789517,8.789517,2.3947887,0.5084667
11.271126,11.271126,2.67544,0.28254908
12.492681,12.492681,2.5688353,0.3611095
6.9708047,6.9708047,1.9747198,0.640144
13.432123,13.432123,2.6453795,0.39670622
11.175676,11.175676,2.5330772,0.42826277
11.861038,11.861038,2.5362616,0.33818096
10.492286,10.492286,2.407351,0.34927619
15.76826,15.76826,3.1830754,0.32361352
16.40685,16.40685,3.219081,-0.03305757
5.8283625,5.8283625,1.7731831,0.75840986
10.301209,10.301209,2.384631,0.399531
12.705029,12.705029,2.6502378,0.29842812
7.974962,7.974962,1.973927,0.6375017
7.458984,7.458984,2.0687099,0.6380781
20.414654,20.414654,3.215804,-0.061416864
13.170968,13.170968,2.9126291,0.21786875
4.5577936,4.5577936,1.6424686,0.64831734
9.339926,9.339926,2.4337254,0.44394863
12.939954,12.939954,3.126145,0.19941318
6.7680206,6.7680206,1.8642668,0.6342962
5.118136,5.118136,1.648123,0.72530156
7.864587,7.864587,2.178273,0.3357525
11.371267,11.371267,2.5262609,0.3407961
12.740871,12.740871,2.7989163,0.30187005
10.282906,10.282906,2.4371672,0.47769368
7.2369013,7.2369013,1.9760334,0.58939564
7.1297226,7.1297226,2.089399,0.52882636
7.916196,7.916196,2.2754347,0.49257058
6.16582,6.16582,1.9587998,0.4560352
13.462202,13.462202,2.5268288,0.16386878
