loss,mean_squared_error,mean_absolute_error,r_square
17.223745,17.223745,3.4622948,0.009985089
15.074844,15.074844,3.1673598,0.01952231
20.913795,20.913795,4.0386515,-0.23369586
23.193958,23.193958,3.9836602,-0.3656056
22.248075,22.248075,4.148327,-0.037858367
31.331089,31.331089,5.0498524,-0.4685328
18.953323,18.953323,3.7062318,-0.038538218
17.79441,17.79441,3.5693455,-0.2789694
25.484055,25.484055,4.4779773,-0.104298234
22.533575,22.533575,4.2361183,-0.19605958
19.402784,19.402784,3.7814417,-0.055541158
23.27129,23.27129,3.9214315,-0.1285187
21.08614,21.08614,3.9577503,-0.0057857037
17.866253,17.866253,3.5303361,-0.039491057
17.79633,17.79633,3.511058,0.095341444
24.972797,24.972797,4.186453,-0.18214428
21.228813,21.228813,3.9207416,-0.34129107
19.49065,19.49065,3.8052454,-0.09517264
24.048859,24.048859,4.3911304,-0.065185785
24.401785,24.401785,4.092148,-0.20131862
24.263248,24.263248,4.1668754,-0.117609024
24.089537,24.089537,4.1608143,-0.40958202
24.51675,24.51675,3.9949162,-0.20425737
26.107056,26.107056,4.146599,-0.33989704
22.836489,22.836489,3.9833512,-0.18631113
19.90621,19.90621,3.8126745,0.102660716
17.03783,17.03783,3.4012444,-0.19375563
25.80217,25.80217,4.26638,-0.24441516
19.926987,19.926987,3.8373792,-0.022101521
25.43713,25.43713,4.1733227,-0.31527066
16.936335,16.936335,3.3706036,-0.011360288
18.915241,18.915241,3.596888,0.0338102
19.709194,19.709194,3.761516,-0.013977885
21.49339,21.49339,3.9278247,-0.14446628
20.666279,20.666279,3.8594599,-0.10220158
19.937284,19.937284,3.586603,-0.41158676
13.391739,13.391739,2.8187451,0.058615983
25.669136,25.669136,4.347369,-0.29996026
17.991179,17.991179,3.3795567,-0.020776033
22.997345,22.997345,4.040163,-0.09592712
23.682867,23.682867,4.090477,-0.2922287
17.062794,17.062794,3.4260213,-0.05407214
21.086952,21.086952,3.9476032,-0.17975414
26.687656,26.687656,4.468197,-0.19025087
18.828537,18.828537,3.5252023,-0.34649217
18.18887,18.18887,3.508171,-0.09432447
18.289703,18.289703,3.5340137,-0.11116326
19.181694,19.181694,3.520506,-0.30122924
24.901619,24.901619,4.309227,-0.030189753
14.686529,14.686529,3.2775922,-0.026203036
18.545746,18.545746,3.399695,-0.14907992
23.566223,23.566223,4.2327147,-0.11478782
23.261162,23.261162,4.15998,-0.17778039
16.855213,16.855213,3.3470578,-0.24853432
16.981117,16.981117,3.4791923,-0.39075935
19.64683,19.64683,3.641859,-0.037456393
20.709366,20.709366,4.0799484,0.07278252
22.174313,22.174313,4.0351925,-0.218225
25.170525,25.170525,4.227687,-0.12420368
26.413885,26.413885,4.5528307,-0.176862
23.213825,23.213825,4.303362,-0.24039638
23.74863,23.74863,3.9828367,-0.413872
15.073845,15.073845,3.0049207,0.02448225
22.717312,22.717312,4.0039845,-0.31049109
24.992313,24.992313,4.179223,-0.07783556
18.751907,18.751907,3.7912514,-0.049975514
18.140064,18.140064,3.584373,-0.093765855
19.921501,19.921501,3.8945465,-0.074172854
18.995316,18.995316,3.5633965,0.038021624
17.559896,17.559896,3.6214068,-0.07191265
23.213528,23.213528,3.9257636,-0.27661932
18.271788,18.271788,3.7075648,-0.16270888
25.23988,25.23988,4.282279,-0.31979966
30.936956,30.936956,4.753668,-0.17366052
18.315823,18.315823,3.449,-0.057536125
28.276613,28.276613,4.7356,-0.35279632
11.8385315,11.8385315,2.6486583,-0.29751217
21.61647,21.61647,3.8966644,-0.13125491
23.809187,23.809187,3.9353728,-0.09330082
19.793015,19.793015,3.7760022,-0.050593376
17.211494,17.211494,3.4513803,0.056702495
22.176422,22.176422,4.1452637,-0.19494092
25.995348,25.995348,4.3975673,-0.34447372
19.529703,19.529703,3.5390012,-0.11201155
16.759693,16.759693,3.4073768,-0.030436873
17.744926,17.744926,3.6330063,-0.14202785
19.7557,19.7557,3.798637,-0.29553866
19.67614,19.67614,3.763073,-0.068142295
23.487896,23.487896,3.847053,-0.31659758
20.9968,20.9968,3.9177766,-0.14566648
17.66793,17.66793,3.4634302,-0.028185964
16.94298,16.94298,3.4554095,-0.4947542
19.733976,19.733976,3.6151457,-0.14979184
22.027493,22.027493,4.058538,-0.26216507
27.749723,27.749723,4.5955305,-0.32239938
16.02529,16.02529,3.12293,-0.04654956
13.630745,13.630745,2.9564438,0.026375353
23.351974,23.351974,4.2485104,-0.051187873
20.982578,20.982578,3.808,-0.14409804
24.877193,24.877193,4.19425,-0.31799698
23.789143,23.789143,4.232984,-0.057478786
20.541409,20.541409,3.960497,0.106743574
23.362684,23.362684,3.8541915,-0.3730924
23.624767,23.624767,4.2613344,-0.28161478
19.21605,19.21605,3.769103,-0.011839032
22.613415,22.613415,3.994491,-0.072490215
18.333794,18.333794,3.6928463,-0.15894842
23.740644,23.740644,4.0580454,-0.083931684
17.781475,17.781475,3.8420172,-0.27580094
22.062922,22.062922,4.0627804,-0.024878979
19.958332,19.958332,3.663402,-0.2188294
23.091774,23.091774,4.159027,-0.07092285
18.704952,18.704952,3.8212438,-0.030442834
21.559006,21.559006,4.0682497,-0.05831361
22.37519,22.37519,4.177793,-0.008503675
18.570957,18.570957,3.743315,0.11037332
20.474573,20.474573,3.8731952,-0.036687255
24.034756,24.034756,4.448621,-0.1479286
20.354815,20.354815,4.0118046,-0.057017565
22.934956,22.934956,3.9708767,-0.25778675
17.62463,17.62463,3.4864075,-0.25618577
26.866102,26.866102,4.5556955,-0.12234366
19.77027,19.77027,3.8180895,-0.05622971
23.490574,23.490574,3.9127278,-0.23330331
20.317383,20.317383,4.001346,-0.3191098
22.309933,22.309933,4.1291876,-0.08580661
15.168127,15.168127,3.169822,-0.31183803
22.230524,22.230524,4.0400877,-0.054086685
19.042019,19.042019,3.6613288,-0.07902312
22.063189,22.063189,3.9784336,-0.21413934
20.424236,20.424236,3.8553214,-0.3244518
20.744612,20.744612,3.9678044,-0.11808419
13.3828,13.3828,3.0510688,0.0461483
21.00197,21.00197,3.612392,-0.18379581
26.92096,26.92096,4.715388,-0.1358025
16.412605,16.412605,3.2860289,-0.101127386
13.629534,13.629534,3.080442,-0.025017858
29.48357,29.48357,4.7780547,-0.1683892
18.117764,18.117764,3.4665673,-0.27993035
19.189053,19.189053,3.8094912,-0.02261722
21.130455,21.130455,4.036377,-0.116721034
25.866245,25.866245,4.416891,-0.1931634
22.331347,22.331347,3.999412,-0.41260803
19.543081,19.543081,3.7892747,-0.13711655
17.431324,17.431324,3.3880794,0.1167025
21.459164,21.459164,3.8708973,-0.1678456
27.761232,27.761232,4.6328964,-0.40737176
19.200766,19.200766,3.8622289,-0.07065916
25.363518,25.363518,4.472054,-0.27671647
21.694965,21.694965,3.8567543,-0.22765493
28.237005,28.237005,4.385112,-0.3269099
18.403618,18.403618,3.6503255,-0.065489054
19.991116,19.991116,3.799971,-0.15576458
23.704037,23.704037,3.9725335,-0.1653992
21.6675,21.6675,3.9888499,-0.14705682
15.36409,15.36409,3.335293,-0.06417942
20.863377,20.863377,3.966848,0.0206694
12.4062805,12.4062805,2.8848398,-0.14667666
22.7793,22.7793,4.1225204,-0.30875862
20.14381,20.14381,3.734793,-0.17226994
19.805944,19.805944,3.6691818,-0.020801663
18.748726,18.748726,3.6163921,-0.080581665
20.797457,20.797457,3.7255569,-0.12377155
18.25697,18.25697,3.696113,0.069708586
21.630793,21.630793,3.6119816,-0.09027028
16.527431,16.527431,3.3567872,0.102027416
28.972143,28.972143,4.718848,-0.103741765
16.714844,16.714844,3.416656,0.10180521
22.316128,22.316128,4.162104,0.08413631
20.966724,20.966724,4.0869894,-0.19870055
29.194418,29.194418,4.6897182,-0.37543523
18.946232,18.946232,3.564361,-0.24365008
18.344757,18.344757,3.8509183,0.037602782
19.633167,19.633167,3.754292,-0.103241086
20.635677,20.635677,3.8940446,-0.120707154
21.015295,21.015295,3.9603243,-0.2546445
25.617676,25.617676,4.5075426,-0.1838305
15.770586,15.770586,3.4140296,0.00061386824
24.788433,24.788433,4.4015636,-0.037071228
13.249443,13.249443,2.9428136,-0.11730456
19.532694,19.532694,3.6110961,-0.23649096
16.738329,16.738329,3.3281114,0.015788198
24.811077,24.811077,4.347143,-0.050899386
25.99511,25.99511,4.5467367,-0.11806917
30.707151,30.707151,4.856658,-0.47826254
19.164303,19.164303,3.5722804,-0.22193313
24.488823,24.488823,4.24712,-0.24018574
19.654312,19.654312,3.8998334,-0.09101832
26.573265,26.573265,4.4120073,-0.33308947
16.383743,16.383743,3.328382,-0.1710025
17.804024,17.804024,3.5057156,0.021084607
25.501587,25.501587,4.347022,-0.44979036
19.056574,19.056574,3.748809,-0.18900383
25.723888,25.723888,4.2501464,-0.2979188
21.971777,21.971777,3.7726104,-0.054315805
24.378231,24.378231,4.2899437,-0.1265539
24.269352,24.269352,4.089727,-0.20272064
20.306265,20.306265,3.842041,-0.06792748
23.425081,23.425081,4.434121,0.052185714
19.97073,19.97073,3.96841,-0.26367342
23.338346,23.338346,4.1745687,-0.32130623
25.226892,25.226892,4.1236224,-0.2139827
25.156769,25.156769,4.3480043,-0.28417408
14.1954,14.1954,3.0664506,0.06813961
22.516586,22.516586,4.1350594,-0.0046178102
18.792358,18.792358,3.4596343,-0.12851131
19.753832,19.753832,3.686055,-0.16012406
17.708447,17.708447,3.1708796,-0.310315
19.453936,19.453936,3.848281,0.085697174
16.434544,16.434544,3.4292483,0.007725656
15.477549,15.477549,3.1776855,0.017054737
13.130661,13.130661,3.6017058,0.17933369
22.989973,22.989973,3.9965086,-0.095219016
9.669438,9.669438,2.4820595,0.24155456
17.606678,17.606678,3.3538384,-0.018428445
18.485186,18.485186,3.6768653,-0.06870091
17.051708,17.051708,3.418305,-0.08811295
14.234396,14.234396,3.0750072,-0.11676538
18.14661,18.14661,3.6861935,-0.022569299
26.841866,26.841866,4.194259,-0.3989246
21.91185,21.91185,4.048029,-0.17278564
25.002048,25.002048,4.3855057,-0.12864125
14.696307,14.696307,3.0852861,-0.13904166
16.0311,16.0311,2.9175177,-1.2914357
14.019079,14.019079,3.1063738,0.18434447
27.202175,27.202175,4.529911,-0.23257792
18.862219,18.862219,3.6029725,0.0014520884
17.395039,17.395039,3.454915,0.017782211
23.13609,23.13609,4.2002573,-0.16867375
23.778183,23.778183,4.144449,-0.19100273
20.01272,20.01272,3.82445,-0.062255144
17.121145,17.121145,3.334206,-0.23152936
21.51182,21.51182,3.990948,-0.0031468868
19.713453,19.713453,3.7547526,-0.3266678
13.676369,13.676369,3.022681,0.07712674
25.907204,25.907204,4.444437,-0.0937078
22.954056,22.954056,3.9334905,-0.21869409
23.096601,23.096601,4.0677214,-0.12585902
19.304653,19.304653,3.5901942,-0.021969914
24.89576,24.89576,4.3851156,-0.07967377
21.234058,21.234058,3.847978,-0.10581684
20.886776,20.886776,3.9060285,-0.115413785
24.33273,24.33273,4.0693393,-0.30645525
24.999409,24.999409,4.4123015,-0.17822957
25.199593,25.199593,4.0793943,-0.2884153
15.310835,15.310835,3.2326927,-0.08763754
17.154627,17.154627,3.3960621,0.03433907
19.560432,19.560432,3.8547838,-0.0059707165
13.63052,13.63052,3.0479858,-0.172912
14.741611,14.741611,2.9882388,0.01208055
21.035412,21.035412,3.9824364,-0.11914909
24.855911,24.855911,4.390945,-0.13998532
27.882189,27.882189,4.658888,-0.06380129
17.657173,17.657173,3.549503,-0.17051506
25.984192,25.984192,4.4547625,-0.24155724
23.340965,23.340965,4.082491,-0.20688486
24.585358,24.585358,4.1794834,-0.14872265
18.056303,18.056303,3.5134883,-0.10537779
14.606404,14.606404,3.2491891,-0.28584576
19.247288,19.247288,3.7217557,0.08601266
22.590776,22.590776,4.032255,-0.36020195
16.521715,16.521715,3.5889673,-0.1049726
19.954819,19.954819,3.7523546,-0.05770147
20.49353,20.49353,3.9172163,-0.058584332
20.557663,20.557663,3.5976782,-0.5832616
26.944386,26.944386,4.416648,-0.2247448
24.435966,24.435966,4.3930655,-0.36951613
15.537932,15.537932,3.4497046,-0.13721979
19.47846,19.47846,3.5761383,-0.1332922
30.001276,30.001276,4.8263283,-0.21260333
18.36187,18.36187,3.3337483,-0.09038246
21.625957,21.625957,3.9432776,-0.088098526
24.514793,24.514793,4.083091,-0.12595415
21.5415,21.5415,3.7387142,-0.14417219
16.651207,16.651207,3.5701394,0.07493293
15.693733,15.693733,3.2779853,-0.009509563
19.047874,19.047874,3.819442,0.09413785
22.305252,22.305252,3.8350043,-0.3429315
20.500298,20.500298,3.770462,-0.3653531
21.773266,21.773266,3.8777947,-0.36157703
22.336174,22.336174,4.217189,0.09280336
25.89,25.89,4.475099,-0.19809103
24.471508,24.471508,4.3039913,-0.17669165
26.674511,26.674511,4.2766666,-0.31320667
26.130632,26.130632,4.28795,-0.27685475
19.832535,19.832535,3.6934857,-0.16991282
15.955394,15.955394,3.3907466,0.046549737
19.398777,19.398777,3.8374069,-0.06987381
20.759003,20.759003,3.9293823,0.030192137
15.041385,15.041385,3.2897408,0.09349787
22.51,22.51,4.287066,-0.20480037
16.235851,16.235851,3.5109897,0.053162932
23.168812,23.168812,4.1249557,-0.046854496
20.825153,20.825153,3.8866315,-0.095216274
22.562134,22.562134,4.2277155,0.074225664
22.709093,22.709093,4.0596337,-0.15738165
19.084126,19.084126,3.505207,-0.19986153
15.078398,15.078398,3.1917048,-0.019631505
24.62263,24.62263,4.2301025,-0.13207495
26.098892,26.098892,4.4207587,-0.15693796
23.163898,23.163898,3.9916925,-0.12570989
23.241135,23.241135,4.0729604,-0.25627756
21.355547,21.355547,4.0274744,0.017959416
21.379707,21.379707,3.9731755,-0.17982435
12.502296,12.502296,2.9980466,-0.0711472
21.746191,21.746191,4.008321,-0.24263954
21.186684,21.186684,3.8240688,-0.21093798
27.57065,27.57065,4.6350994,-0.20527434
19.385975,19.385975,3.8878634,-0.011167407
22.471554,22.471554,3.7587547,-0.49537766
19.38764,19.38764,3.847735,-0.1479007
18.940613,18.940613,3.6433084,-0.06801689
28.702229,28.702229,4.7264595,-0.11031246
22.86245,22.86245,4.0969,-0.060335517
23.597977,23.597977,4.383509,-0.18831217
15.011593,15.011593,3.2684646,0.042071998
28.130022,28.130022,4.6855826,-0.08359265
13.938598,13.938598,3.0676477,0.058438957
21.09832,21.09832,3.7623875,-0.16310525
19.47055,19.47055,3.9067526,-0.06739354
22.317303,22.317303,3.983539,0.005659938
22.305937,22.305937,3.9726598,-0.095662594
18.324,18.324,3.584859,-0.07596624
26.113585,26.113585,4.3938446,-0.30268967
18.226036,18.226036,3.3993611,-0.13139307
18.81828,18.81828,3.6635847,-0.056522727
24.254776,24.254776,4.120097,-0.17621195
16.43124,16.43124,3.3695867,-0.011153221
22.144117,22.144117,3.8463004,-0.09777188
17.598381,17.598381,3.4685225,0.07071257
13.085584,13.085584,2.971315,0.10310322
20.443195,20.443195,3.9256487,-0.0053225756
17.83639,17.83639,3.4374983,-0.029854178
23.22841,23.22841,4.134699,-0.16375029
22.362041,22.362041,4.2779617,0.08711809
16.370113,16.370113,3.2539647,-0.08519423
18.528248,18.528248,3.768093,0.014905214
18.772554,18.772554,3.5343046,-0.041619897
19.58361,19.58361,3.711206,-0.070382595
18.649067,18.649067,3.5504174,0.0480237
15.137299,15.137299,3.3788161,0.14752275
22.708227,22.708227,4.182137,-0.072565675
26.038525,26.038525,4.4850297,-0.22810781
23.997677,23.997677,4.386071,-0.21561325
15.545903,15.545903,3.2762487,0.20785207
22.735746,22.735746,3.997544,-0.18323863
22.971252,22.971252,4.193228,0.015586436
20.371723,20.371723,3.9241686,0.00927788
26.16249,26.16249,4.486546,-0.14079332
22.355892,22.355892,3.776979,-0.124880075
16.64492,16.64492,3.3243942,-0.20506215
28.37974,28.37974,4.447689,-0.21132314
19.145115,19.145115,3.639892,-0.023685336
18.322746,18.322746,3.8195808,0.085113525
14.592554,14.592554,3.1514413,0.2194131
18.496964,18.496964,3.628306,-0.052798152
14.89744,14.89744,3.2728133,0.010958314
18.263792,18.263792,3.4883819,0.12623233
27.394485,27.394485,4.546285,-0.36148095
21.75232,21.75232,4.055334,-0.17282939
23.934113,23.934113,4.225605,0.07329637
20.34188,20.34188,3.789883,-0.06151378
20.76482,20.76482,3.5788908,0.006347239
28.564812,28.564812,4.610029,-0.15999234
19.707586,19.707586,3.707501,-0.046058893
19.739038,19.739038,3.6488779,-0.059814095
13.95025,13.95025,2.965805,0.09947324
17.129547,17.129547,3.3713608,0.023783624
18.647713,18.647713,3.7432556,-0.037842155
15.155109,15.155109,3.3816843,0.17171049
22.023628,22.023628,3.8631861,-0.12311733
17.501894,17.501894,3.7007535,-0.4514042
22.2183,22.2183,4.1000156,-0.20608246
13.611937,13.611937,3.1913218,-0.053402543
15.067438,15.067438,3.230021,0.18204653
20.776918,20.776918,3.828549,-0.38548875
25.471798,25.471798,4.1805277,-0.13173604
25.341187,25.341187,4.3713017,-0.17189968
15.075596,15.075596,2.9946847,0.010422409
22.898594,22.898594,4.068956,-0.15781951
14.6999655,14.6999655,3.2552233,-0.14810193
16.570505,16.570505,3.408836,0.24032068
15.42684,15.42684,3.3077073,-0.11466861
12.896412,12.896412,2.9354215,-0.017719269
16.55861,16.55861,3.2491045,-0.079794765
22.771366,22.771366,3.7101755,-0.28742707
18.84927,18.84927,3.5016828,-0.13172984
21.20462,21.20462,3.799643,0.10348755
19.13713,19.13713,3.5228758,-0.14632475
17.871248,17.871248,3.4632769,0.003476441
20.44274,20.44274,3.7470999,-0.053887367
18.51901,18.51901,3.6296747,0.08477479
16.828403,16.828403,3.4108295,0.009866416
20.329517,20.329517,3.6713715,-0.4267305
23.222631,23.222631,3.8381166,0.016340256
22.606245,22.606245,3.844816,0.0061482787
22.843262,22.843262,3.8472729,-0.49523783
19.272816,19.272816,3.7636373,-0.002049446
17.948559,17.948559,3.527497,0.23623157
19.581247,19.581247,3.624805,-0.049800873
31.092707,31.092707,4.552286,-0.23829079
20.978762,20.978762,3.68807,-0.40480328
13.7031555,13.7031555,3.082587,-0.03542149
17.227716,17.227716,3.519445,-0.19658017
13.71171,13.71171,2.9881806,0.20722765
24.865917,24.865917,4.05089,-0.08481169
26.556057,26.556057,4.476263,-0.40694344
34.166023,34.166023,4.581401,-0.5554868
21.21763,21.21763,3.8291178,-0.05286169
13.489014,13.489014,3.0441487,0.07957953
23.193432,23.193432,4.0337944,-0.022300005
17.954365,17.954365,3.3780804,0.026152372
23.29358,23.29358,3.8912039,-0.07915783
19.97672,19.97672,3.496283,-0.09861231
17.00237,17.00237,3.1671948,-0.16754472
17.216806,17.216806,3.280826,0.122535825
15.041469,15.041469,3.2003336,-0.06282532
17.268036,17.268036,3.1534886,-0.035819173
13.29213,13.29213,3.0253801,0.22164226
17.310093,17.310093,3.6945744,-0.20295453
29.491556,29.491556,4.402048,-0.2995118
14.678644,14.678644,3.1511946,0.15399718
22.901356,22.901356,4.051175,-0.07317352
21.144316,21.144316,3.773697,-0.12115681
21.340553,21.340553,3.5442305,-0.026576161
21.145893,21.145893,3.722909,-0.013735652
24.633268,24.633268,4.0197864,-0.41273963
30.548067,30.548067,4.731396,-0.865976
24.975224,24.975224,4.287649,-0.40984726
16.476027,16.476027,3.2262306,-0.23509896
15.563368,15.563368,3.4010034,0.30138135
29.379345,29.379345,4.546832,-0.2305485
21.446474,21.446474,3.6708434,-0.18331754
19.840519,19.840519,3.5409157,-0.23641014
18.44536,18.44536,3.4516678,-0.019928098
17.382574,17.382574,3.5935574,0.25657785
17.336454,17.336454,3.6146147,-0.09313607
18.300318,18.300318,3.597467,0.0387522
20.197792,20.197792,3.8599174,0.07132417
16.102873,16.102873,3.2832341,-0.02469194
11.319069,11.319069,2.5992012,0.16775137
22.416037,22.416037,3.9030318,-0.05144155
17.984835,17.984835,3.530641,-0.039832354
19.383778,19.383778,3.721402,0.06566614
20.035236,20.035236,3.6858113,-0.080248594
21.276459,21.276459,4.0234985,0.040385246
10.414027,10.414027,2.7053072,0.31693798
24.203285,24.203285,3.8936749,-0.31522846
24.641996,24.641996,4.147397,0.08835566
18.805984,18.805984,3.589135,0.22720301
12.556948,12.556948,2.9275975,0.30566907
23.338968,23.338968,3.7772484,-0.12328935
17.147549,17.147549,3.2177782,-0.111405134
15.3196,15.3196,3.3098278,0.23248345
17.117783,17.117783,3.4818544,0.06762713
19.9476,19.9476,3.6593678,0.020929813
15.018255,15.018255,3.1769218,0.028877676
22.209236,22.209236,3.7562866,-0.19803286
16.088383,16.088383,3.153399,0.019141257
16.152168,16.152168,3.3111553,0.033663213
16.279966,16.279966,3.2513254,0.09980637
15.601024,15.601024,3.1868258,0.09183967
19.260635,19.260635,3.2864985,-0.12163842
11.99976,11.99976,2.791984,0.15045947
16.922886,16.922886,3.2069812,-0.068374515
14.94328,14.94328,3.3251915,0.17407465
10.590249,10.590249,2.6190038,0.23279697
12.988232,12.988232,2.9489262,0.25310558
20.435879,20.435879,3.6738534,-0.27669692
11.690967,11.690967,2.438355,0.26192665
22.0804,22.0804,3.9346876,-0.14849043
22.461475,22.461475,3.72923,-0.029429793
15.633348,15.633348,3.0245264,0.0644294
16.18102,16.18102,3.301456,-0.023368835
19.13404,19.13404,3.821934,0.082325995
13.0383,13.0383,3.0444198,0.11768311
17.891506,17.891506,3.2599564,0.030383587
14.424485,14.424485,3.098518,0.17702961
14.833088,14.833088,3.076487,0.26148283
10.188461,10.188461,2.5803819,0.39497888
16.390518,16.390518,3.176207,-0.008647323
11.214182,11.214182,2.8966944,0.30706477
14.611816,14.611816,3.04609,0.26423585
18.27409,18.27409,3.4744549,0.10431421
18.841465,18.841465,3.444639,0.046001792
14.51263,14.51263,3.065938,0.2940845
18.101402,18.101402,3.4042788,-0.026631713
12.567964,12.567964,2.7013779,0.2837093
22.508583,22.508583,3.9208572,-0.0144712925
22.842169,22.842169,3.8330302,-0.32365918
21.343939,21.343939,3.6264937,-0.113294244
15.954547,15.954547,3.4791079,0.39472967
13.492537,13.492537,3.0496411,0.26348114
22.59737,22.59737,3.593814,-0.19721162
10.270084,10.270084,2.7301602,0.44925028
15.938009,15.938009,3.1578863,0.18556207
10.932852,10.932852,2.6154833,0.3632918
13.905371,13.905371,2.9192753,0.32155997
17.664131,17.664131,3.1476502,0.047946215
15.593399,15.593399,2.9817307,0.22622406
12.491767,12.491767,2.8857582,0.281655
36.298172,36.298172,5.650883,-0.7925023
16.535877,16.535877,2.9140272,0.08767575
17.262177,17.262177,3.3426852,0.16667598
18.676552,18.676552,3.0805798,-0.07878995
12.774633,12.774633,2.9026356,0.29332697
20.771154,20.771154,3.5649772,-0.013999939
14.461772,14.461772,2.7992423,0.20604467
18.545612,18.545612,3.014804,-0.10411084
11.452804,11.452804,2.5877764,0.17218387
12.571172,12.571172,2.6556764,0.07674962
18.754822,18.754822,3.3873982,0.1015234
21.977673,21.977673,3.6006067,-0.11654782
15.26217,15.26217,2.952221,0.061635435
14.487107,14.487107,3.0210595,0.26589483
25.180883,25.180883,3.8415544,0.005199671
11.276768,11.276768,2.7122245,0.3072108
15.430737,15.430737,3.0000172,0.04577124
21.777967,21.777967,3.6532025,-0.31272888
17.207205,17.207205,3.3027015,0.03308028
15.40406,15.40406,3.0492835,0.16199553
15.756693,15.756693,3.109963,-0.069454074
13.05945,13.05945,2.9930453,0.35778338
16.54742,16.54742,3.1007967,0.099460125
9.778711,9.778711,2.534783,0.37022638
31.566223,31.566223,3.825984,-0.69803596
20.631199,20.631199,3.608758,0.091730535
20.077044,20.077044,3.613638,0.22962892
18.05237,18.05237,3.2344055,0.005507469
12.458569,12.458569,2.628687,0.23552406
12.513449,12.513449,2.801059,0.30657655
16.069519,16.069519,2.950098,0.15868974
17.375132,17.375132,3.1768136,0.24195242
14.714159,14.714159,2.9305854,0.34226912
17.2779,17.2779,3.1523204,0.1479209
17.11454,17.11454,3.05589,-0.041188717
20.261139,20.261139,3.4681468,-0.0075469017
16.875616,16.875616,3.2791438,0.074863195
13.395271,13.395271,2.7132106,0.15620339
12.757416,12.757416,2.8490195,0.36948723
12.160531,12.160531,2.741121,0.19848198
11.572121,11.572121,2.4258,0.26521665
15.477272,15.477272,3.0881493,0.13940454
21.511583,21.511583,3.5319242,-0.08367503
16.26745,16.26745,3.250738,0.24988204
