loss,mean_squared_error,mean_absolute_error,r_square
9.357307,9.357307,2.284449,0.08421266
9.843792,9.843792,2.3898368,-0.43182433
9.123032,9.123032,2.5117633,-0.94341254
9.315997,9.315997,2.4032445,-0.24472618
2.6834033,2.6834033,1.2718483,0.12951267
8.259921,8.259921,1.9588541,-0.17998874
6.317465,6.317465,1.8224573,-0.49229157
5.4748135,5.4748135,1.6491408,-0.30528736
12.096401,12.096401,2.2992797,-0.5516366
9.363916,9.363916,1.9014088,-0.19039726
9.804571,9.804571,1.7528093,-0.047676206
14.287039,14.287039,2.572751,-0.33496928
4.0643997,4.0643997,1.6158662,-0.34126496
5.134729,5.134729,1.8190185,-0.6618086
9.427639,9.427639,2.0462332,-0.0851959
7.642465,7.642465,2.2046294,-0.4779762
10.400312,10.400312,2.5361624,-0.12104416
10.732483,10.732483,2.3453963,-0.08763003
7.3552675,7.3552675,1.9499792,0.014678955
5.7628417,5.7628417,1.9807775,-0.5008011
5.8762484,5.8762484,1.9746344,-0.25779223
9.506049,9.506049,1.9298723,-0.13135684
13.860832,13.860832,2.589235,-0.12299168
9.623346,9.623346,2.0953093,-0.141734
4.321165,4.321165,1.7130948,-0.38450348
5.6581984,5.6581984,1.8963766,0.023922682
5.8042383,5.8042383,1.7557716,-0.35111165
5.051889,5.051889,1.7117937,-0.21093965
9.371464,9.371464,1.9348264,-0.1467948
18.213726,18.213726,2.761959,-0.20056999
2.4313154,2.4313154,1.2949231,-0.71040213
8.488489,8.488489,2.2082353,-0.09542692
13.627218,13.627218,2.7752295,-0.19073915
4.7994957,4.7994957,1.8201103,-0.53776085
12.318996,12.318996,2.4369507,-0.36418867
8.266417,8.266417,2.1260014,-0.06717229
12.515493,12.515493,2.1904163,-0.30361772
11.290373,11.290373,2.3141701,-0.19152236
7.559635,7.559635,2.0755682,-0.1052351
3.2456696,3.2456696,1.5370136,-0.4654169
5.4903445,5.4903445,1.8185384,-0.32879055
7.264338,7.264338,2.240833,-0.14230382
4.618318,4.618318,1.5644519,-0.24484277
9.547814,9.547814,2.178084,-0.28187025
3.62997,3.62997,1.6383369,-0.16779435
11.133591,11.133591,2.2005467,-0.110863924
5.2414427,5.2414427,1.7469003,-0.1822108
5.5383825,5.5383825,1.9206669,-0.05492997
7.819847,7.819847,1.8369901,-0.06952369
5.233732,5.233732,1.9119124,0.042290628
7.386778,7.386778,2.1853685,-0.11498535
15.549476,15.549476,2.5389144,-0.18976784
7.370264,7.370264,2.1774077,-0.055250287
6.1975546,6.1975546,1.9460511,-0.09042883
14.418912,14.418912,2.5492349,0.030088305
3.9372094,3.9372094,1.6046009,-0.47411418
2.704412,2.704412,1.2765437,0.026089728
10.678885,10.678885,2.408992,-0.33747292
7.04256,7.04256,2.1119409,-0.07379115
9.764162,9.764162,2.1399336,-0.29715908
8.036103,8.036103,2.1107845,-0.2892009
9.806189,9.806189,1.9558754,-0.36304295
6.588425,6.588425,1.8986211,-0.098786235
10.947486,10.947486,2.2306714,-0.0399096
6.4685464,6.4685464,1.946305,-0.2089417
3.8295388,3.8295388,1.6196401,0.13529265
10.946159,10.946159,2.1931205,0.0012592673
8.946193,8.946193,2.5400476,-0.4998201
7.7887807,7.7887807,2.0525632,-0.13549423
5.685813,5.685813,1.8802552,-0.29017043
4.87035,4.87035,1.8170738,-0.44473875
4.7337675,4.7337675,1.7657516,-0.22439456
12.243189,12.243189,2.2053084,-0.14066291
10.593477,10.593477,2.213745,-0.19415689
6.9712763,6.9712763,2.1020374,-0.43000543
9.984104,9.984104,2.0351586,-0.13345039
10.017559,10.017559,2.0201042,0.012040794
9.371433,9.371433,2.181897,-0.36331117
4.322259,4.322259,1.6124295,-0.24922192
4.9026775,4.9026775,1.6563864,-0.0904305
11.687658,11.687658,2.569785,-0.13722563
12.352815,12.352815,2.6828294,-0.2797736
5.285177,5.285177,1.8450679,-0.02608335
4.8159256,4.8159256,1.5353888,-0.05917263
4.482791,4.482791,1.5781507,-0.13876903
10.257244,10.257244,2.0502965,-0.019353509
15.31993,15.31993,2.705565,-0.2333026
13.009597,13.009597,2.3327627,-0.09302819
12.441386,12.441386,2.708271,-0.26401222
3.5282252,3.5282252,1.5027524,-0.8856485
3.8763404,3.8763404,1.5848787,-0.4507941
6.975448,6.975448,2.009935,-0.24548542
12.361174,12.361174,2.4215872,-0.17213094
4.9628506,4.9628506,1.6120801,-0.38134253
5.1223507,5.1223507,1.9535308,-0.13830018
8.773853,8.773853,2.0074432,-0.008920193
6.893719,6.893719,1.7509125,-0.060572147
6.7102246,6.7102246,1.879444,0.05289179
5.9592075,5.9592075,1.7307265,-0.14897919
9.099851,9.099851,2.0731723,-0.05517459
4.246266,4.246266,1.5411217,0.00248307
6.6222568,6.6222568,1.6379099,-0.23563969
7.4632983,7.4632983,1.9812249,-0.33515334
6.0440073,6.0440073,1.9089615,0.015577614
8.224081,8.224081,1.9366009,-0.09654415
9.491134,9.491134,2.401957,-0.21062791
12.429671,12.429671,2.3320518,-0.1057235
12.275097,12.275097,2.8054461,-0.3366332
7.427943,7.427943,2.267393,-0.37009323
5.89426,5.89426,1.9741056,-0.23379445
6.333988,6.333988,1.7563428,-0.06835842
7.507511,7.507511,2.046364,-0.23855186
4.5945053,4.5945053,1.6351378,-0.082054615
12.783712,12.783712,2.2908826,-0.3551265
5.137154,5.137154,1.4432962,-0.29471958
13.900744,13.900744,2.4687994,-0.24950516
8.243634,8.243634,1.9627147,-0.003504634
7.7125497,7.7125497,2.0468383,-0.05980289
4.8697586,4.8697586,1.8017733,-0.5170772
9.300956,9.300956,2.3326707,-0.026312351
11.617425,11.617425,2.2584062,0.005663395
6.6710234,6.6710234,2.100311,-0.4186182
7.540045,7.540045,1.7906108,-0.031668305
9.131832,9.131832,2.3328104,-0.16017318
9.964699,9.964699,2.130405,0.10358852
6.31168,6.31168,2.0526755,-0.20603848
14.883429,14.883429,2.639617,-0.16305184
2.812767,2.812767,1.4021872,-0.25011873
4.669381,4.669381,1.5535022,-0.15187812
4.3123093,4.3123093,1.614954,-0.013031602
8.396241,8.396241,2.1488495,-0.07163787
8.852266,8.852266,2.0885549,-0.42370355
7.651451,7.651451,2.0838683,-0.20041156
7.741765,7.741765,1.9416335,-0.10596645
9.698717,9.698717,2.321393,-0.1791457
8.833398,8.833398,2.226378,-0.0023714304
7.428298,7.428298,2.1209307,-0.09305608
6.5683174,6.5683174,1.8685224,0.003266573
5.809976,5.809976,1.9711472,-0.13712072
8.335989,8.335989,2.0534277,-0.18969381
6.2794995,6.2794995,1.7265644,-0.10732007
5.972295,5.972295,1.686399,0.032183886
7.8177404,7.8177404,1.9080607,-0.118224025
4.86901,4.86901,1.5709385,-0.0021841526
15.776627,15.776627,2.7708998,-0.16863906
6.709958,6.709958,1.7338085,-0.052542448
5.8060446,5.8060446,1.9849281,-0.1893158
8.633297,8.633297,1.837049,-0.099320054
5.451921,5.451921,1.5732715,-0.020988822
4.6094856,4.6094856,1.6117258,0.0025119781
6.9626775,6.9626775,1.9099805,-0.35136116
5.676646,5.676646,1.567091,0.08241743
8.549067,8.549067,1.9935552,-0.17680395
5.131006,5.131006,1.7745907,-0.069655895
7.4945955,7.4945955,2.2710001,-0.16704166
14.715286,14.715286,2.6799767,-0.28133106
13.509249,13.509249,2.6625042,-0.21698523
8.815508,8.815508,2.0929697,-0.27088273
9.005032,9.005032,2.212114,0.17550498
6.2831597,6.2831597,2.1399603,-0.14239264
5.038531,5.038531,1.5681252,-0.23413408
9.085196,9.085196,2.1146636,-0.1776253
4.5606017,4.5606017,1.4526575,0.019719541
10.02441,10.02441,2.0953333,-0.07385671
3.5119872,3.5119872,1.391578,-0.01964128
3.2829018,3.2829018,1.5209581,-0.04141617
10.747435,10.747435,2.2822611,-0.19325304
11.180657,11.180657,2.3150463,-0.090795875
6.1080008,6.1080008,1.8026078,-0.20651865
4.928908,4.928908,1.7679003,-0.83401227
5.4530225,5.4530225,1.8515822,0.04906422
8.977813,8.977813,2.2742677,-0.21283376
11.385618,11.385618,2.1741748,-0.010038376
11.876217,11.876217,2.2722456,-0.039061546
14.113062,14.113062,2.5904377,-0.16330802
9.33889,9.33889,2.2322986,-0.15733063
6.1069093,6.1069093,2.049512,-0.35035098
5.052052,5.052052,1.7092724,-0.10187459
4.4148374,4.4148374,1.6907107,-0.38504696
9.987567,9.987567,2.27284,-0.093708515
4.98673,4.98673,1.7116134,-0.4032458
7.974202,7.974202,1.780355,-0.18290353
8.587491,8.587491,1.9139788,-0.1851201
8.6074505,8.6074505,2.3593414,-0.0681082
12.645103,12.645103,2.1680665,-0.15612376
7.5631566,7.5631566,2.0509968,-0.05283749
6.266876,6.266876,1.9528865,-0.31590807
4.6395063,4.6395063,1.797107,-0.63203526
11.164999,11.164999,1.9411652,-0.042012334
14.793139,14.793139,2.6325312,-0.09610522
6.9841046,6.9841046,2.170867,-0.3303057
9.83416,9.83416,2.28338,-0.0015096664
7.50047,7.50047,2.0906627,-0.12419224
8.789124,8.789124,2.3609066,-0.06446624
4.805355,4.805355,1.6226546,-0.19463062
11.791733,11.791733,2.2533755,-0.1638298
3.1774406,3.1774406,1.4105461,-0.14607227
7.8779087,7.8779087,2.112452,-0.30028665
5.2002654,5.2002654,1.800103,-0.23379791
5.1056714,5.1056714,1.7213025,0.013120949
6.066576,6.066576,1.9909401,-0.19189823
13.433311,13.433311,2.7636833,-0.080829024
7.800643,7.800643,1.7696832,-0.24266624
13.997619,13.997619,2.713604,-0.08752358
10.035097,10.035097,2.3516936,-0.09237158
8.527308,8.527308,2.5348372,-0.5603938
9.4785185,9.4785185,2.3698304,-0.21568167
7.542491,7.542491,2.0603719,-0.2589259
5.2370787,5.2370787,1.4878687,-0.064041376
6.9369726,6.9369726,1.6414158,-0.023110986
5.4862623,5.4862623,1.7485695,-0.38817215
4.80754,4.80754,1.4962103,-0.2456783
6.3498454,6.3498454,1.6888108,-0.56085575
4.365417,4.365417,1.6667923,-0.14297807
8.13462,8.13462,2.032113,-0.20950353
15.177767,15.177767,2.8724766,-0.20977914
11.310141,11.310141,2.238217,-0.035549402
4.8728504,4.8728504,1.7923652,-0.05559528
11.337484,11.337484,3.0692024,-1.7080905
5.2877975,5.2877975,1.7952639,-0.44778192
4.5264926,4.5264926,1.6576982,-0.21243227
5.7602005,5.7602005,1.649311,0.09072834
6.579266,6.579266,1.754756,-0.30363166
14.216228,14.216228,2.5604742,-0.31777108
14.950768,14.950768,2.5566115,-0.42018437
6.851392,6.851392,1.8919053,-0.3546052
4.9469213,4.9469213,1.5779777,-0.13503194
5.717911,5.717911,1.9011152,-0.32589233
8.456143,8.456143,2.1737363,-0.16699338
6.404375,6.404375,1.9147296,-0.23295355
6.791839,6.791839,2.1517777,-0.3457514
7.2187786,7.2187786,2.0556102,-0.12563264
12.460864,12.460864,2.6372054,-0.023742318
7.318,7.318,1.8363225,-0.009923458
13.679719,13.679719,2.4894843,-0.22276819
5.956694,5.956694,1.6516823,0.14474833
9.724415,9.724415,2.279749,-0.20045817
6.896301,6.896301,1.6569511,-0.0986017
5.946002,5.946002,1.9096466,-0.059596777
7.0268517,7.0268517,2.128005,-0.15925503
6.1703644,6.1703644,1.8354433,-0.061746478
11.880646,11.880646,2.464758,-0.07130861
6.326125,6.326125,2.040293,-0.46825755
5.9494553,5.9494553,1.7274224,-0.08248794
5.218448,5.218448,1.5441605,-0.14992273
8.299763,8.299763,1.9767008,-0.016743302
5.281865,5.281865,1.6884639,0.0774979
12.171807,12.171807,2.335897,-0.037277818
3.4961696,3.4961696,1.5820632,-0.69591546
9.217213,9.217213,1.8327935,-0.017510295
9.029184,9.029184,2.3100796,-0.13099504
10.255672,10.255672,2.1106913,-0.12480068
6.4579625,6.4579625,2.0232282,-0.055876374
8.8389435,8.8389435,2.059854,-0.12743878
8.825257,8.825257,1.9974643,-0.23070455
7.671319,7.671319,1.868089,-0.05811298
6.945921,6.945921,1.9864931,-0.18228447
6.0456543,6.0456543,2.0941157,-0.13989139
6.314357,6.314357,1.6020887,-0.010928869
4.4948378,4.4948378,1.623639,-0.4245478
16.81579,16.81579,2.7389407,-0.13524318
5.61053,5.61053,1.9274364,-0.21308756
4.167569,4.167569,1.6182365,-0.27049446
12.567291,12.567291,2.5412145,-0.10339594
5.269014,5.269014,1.7871114,0.11696577
5.506813,5.506813,1.8102703,-0.14800012
11.030203,11.030203,2.2595448,-0.057181597
12.811368,12.811368,2.1039073,0.0259251
5.4167395,5.4167395,1.8369007,-0.9106928
11.173118,11.173118,2.1602912,-0.1391151
5.3819313,5.3819313,1.838331,-0.0029295683
6.4163895,6.4163895,1.9381263,-0.22421885
5.040766,5.040766,1.7259753,0.04482901
4.526992,4.526992,1.7788713,-0.06541932
10.647111,10.647111,2.0295122,-0.22172141
5.1199503,5.1199503,1.8394687,-0.005336404
6.5878334,6.5878334,2.047887,-0.25575972
10.139435,10.139435,2.1317284,-0.16263604
4.7200623,4.7200623,1.7249097,-0.035420656
14.12813,14.12813,2.5117276,-0.037224293
11.823672,11.823672,2.484762,-0.14145756
6.0499854,6.0499854,2.0397222,-0.19598162
7.4703846,7.4703846,2.3520768,-0.9167311
9.570509,9.570509,2.264631,-0.060168862
10.472614,10.472614,2.0739696,-0.07454479
5.612527,5.612527,1.9835708,-0.07565558
4.687297,4.687297,1.5878695,-0.04913485
6.8673124,6.8673124,1.6763654,-0.19940782
11.141484,11.141484,2.360076,-0.22993529
4.3008976,4.3008976,1.4401789,-0.1353749
3.2383957,3.2383957,1.4200183,-0.16620803
5.3394275,5.3394275,1.7156279,0.005895674
7.4366035,7.4366035,2.1065063,-0.018195271
6.6412725,6.6412725,1.8816533,0.05755776
3.1179574,3.1179574,1.516114,0.1148355
14.39093,14.39093,2.586397,0.020647824
6.696201,6.696201,2.0128899,-0.10899401
4.4570217,4.4570217,1.6984278,-0.20868385
4.8311605,4.8311605,1.8599074,-0.24675107
9.764693,9.764693,2.0217457,-0.074242115
6.727274,6.727274,1.8855578,-0.1458298
5.483702,5.483702,1.7293514,0.038309455
11.2727785,11.2727785,2.3441122,-0.12904203
7.28627,7.28627,1.543826,0.093197584
6.2804656,6.2804656,1.8985415,-0.113627195
4.8051987,4.8051987,1.6764474,-0.22036791
4.221355,4.221355,1.4242814,-0.28996348
12.513011,12.513011,2.362526,-0.15062165
8.30559,8.30559,1.9332865,-0.098401666
4.8974895,4.8974895,1.721342,-0.17420495
11.035494,11.035494,2.086391,-0.039016724
12.2858925,12.2858925,2.4718502,-0.12821758
7.130879,7.130879,1.9398749,0.0057162046
5.0403395,5.0403395,1.8769883,-0.30599892
9.029247,9.029247,2.1151252,-0.16169739
4.716921,4.716921,1.8977697,-0.0138806105
10.448594,10.448594,2.4694884,-0.043135405
10.149163,10.149163,2.4784613,-0.15796578
10.798433,10.798433,2.0918777,-0.025465608
3.7605884,3.7605884,1.5313209,-0.06612468
10.190146,10.190146,2.3478637,-0.0494529
7.043024,7.043024,1.7161075,0.02946353
3.9036129,3.9036129,1.5688128,-0.59700346
8.880471,8.880471,1.9834006,-0.18406284
9.379591,9.379591,1.8513559,-0.1747433
6.754455,6.754455,1.7749081,0.051486313
6.797386,6.797386,1.9152802,-0.056545734
6.744011,6.744011,2.1414979,-0.28672767
9.594573,9.594573,2.1315932,0.052387834
3.3821332,3.3821332,1.5798832,-0.21435642
5.868292,5.868292,1.7422931,0.0036261082
6.5685363,6.5685363,1.8496481,-0.050965786
9.428386,9.428386,2.0109682,-0.3577088
5.540112,5.540112,1.7460945,-0.21038508
6.965283,6.965283,1.7913396,-0.015584469
2.0784183,2.0784183,1.0136929,-0.025192857
10.969891,10.969891,2.545188,-0.09059882
14.216699,14.216699,2.514373,0.0020633936
5.444312,5.444312,1.9627131,-0.9151411
6.7819114,6.7819114,1.9805723,0.047630668
9.790075,9.790075,2.5139034,-0.0077439547
7.453058,7.453058,2.0896194,-0.59563684
5.7078476,5.7078476,1.8168422,0.2451917
4.544188,4.544188,1.6752394,-0.21304703
10.9579735,10.9579735,2.1467254,-0.15537119
7.917841,7.917841,2.0824509,-0.517475
6.3994093,6.3994093,1.6870873,-0.15227628
10.449713,10.449713,1.9639187,-0.122116804
8.889399,8.889399,1.7485665,0.11071277
5.461869,5.461869,1.8197532,-0.19814777
5.2866063,5.2866063,1.7340586,-0.5075146
9.823563,9.823563,2.449144,-0.08690739
6.6561975,6.6561975,1.9012667,0.20374459
3.0870347,3.0870347,1.5676389,0.11403489
4.6546483,4.6546483,1.5635259,0.021482289
16.503273,16.503273,2.871665,-0.104325175
4.27943,4.27943,1.4246438,0.13310856
6.2513065,6.2513065,1.7842405,-0.011749268
5.811124,5.811124,1.9522514,-0.5512489
7.4229107,7.4229107,2.0790844,-0.00344038
6.664815,6.664815,1.802905,0.17724288
4.712047,4.712047,1.6937561,0.096416414
7.813731,7.813731,2.10893,-0.16994596
7.0717974,7.0717974,1.8879542,-0.0370214
9.0974655,9.0974655,2.0910535,-0.14967358
2.1702886,2.1702886,1.2550929,-0.446859
12.74918,12.74918,2.4561439,-0.07502961
15.17183,15.17183,2.5480485,-0.036905408
2.9017541,2.9017541,1.2895526,0.33121473
5.7692113,5.7692113,1.8246732,-0.30124938
2.3659015,2.3659015,1.2364882,0.19858319
5.1660004,5.1660004,1.6112733,0.24676287
12.782278,12.782278,2.3815072,-0.06518984
3.0440564,3.0440564,1.3608054,-0.014685512
10.075475,10.075475,2.2974076,-0.05753243
2.2744014,2.2744014,1.1767926,0.12179977
8.189888,8.189888,2.086698,-0.09099066
8.24515,8.24515,1.9634895,0.06675881
7.60995,7.60995,2.0021086,0.1769551
7.6839256,7.6839256,2.105451,0.17755413
11.050026,11.050026,2.4030974,-0.15003824
6.134367,6.134367,2.1150858,-0.91798043
11.639309,11.639309,2.373134,-0.004691243
3.385641,3.385641,1.390477,-0.01758039
5.319021,5.319021,1.624459,-0.059046865
6.9562025,6.9562025,1.6299896,-0.08650875
6.3202987,6.3202987,1.6680964,-0.26504803
11.247971,11.247971,2.2144566,-0.057951808
7.5549803,7.5549803,1.7290767,-0.044316888
4.761401,4.761401,1.7516168,0.21410787
3.6877975,3.6877975,1.6950648,-0.48498023
10.566921,10.566921,2.6372786,-0.270164
8.132695,8.132695,2.19035,-0.0776242
5.377063,5.377063,1.7328053,0.122112215
11.367411,11.367411,1.9465264,0.07126492
5.6689425,5.6689425,1.7973466,0.1955381
6.936857,6.936857,1.9289643,-0.22492528
3.1873872,3.1873872,1.523415,0.30849904
4.8319993,4.8319993,1.590996,0.05555117
7.9049177,7.9049177,2.0256996,0.025095046
4.8920655,4.8920655,1.8344015,-0.013448358
11.673902,11.673902,2.2657793,0.21556038
7.312548,7.312548,2.0488205,-0.2093103
12.641889,12.641889,2.6387236,0.045613825
3.7670264,3.7670264,1.4275804,0.12470275
2.9588118,2.9588118,1.1390235,0.08959639
4.396346,4.396346,1.4768542,0.31037706
5.012494,5.012494,1.5576609,0.40712434
7.6322355,7.6322355,1.8904427,0.006052494
5.221959,5.221959,1.7062709,-0.10026467
5.162933,5.162933,1.73996,0.1816032
4.975157,4.975157,1.6376147,0.33098352
4.2359056,4.2359056,1.565026,0.2711196
5.6087,5.6087,1.8107824,-0.0042505264
6.3454037,6.3454037,1.4951677,0.2796349
6.775277,6.775277,1.9329087,0.09745234
4.213176,4.213176,1.432023,-0.025503159
7.2460513,7.2460513,1.9534607,-0.04506433
2.3874745,2.3874745,1.1472893,-0.03242147
7.5158176,7.5158176,1.8297011,0.3012985
12.110699,12.110699,2.4688044,0.19228631
6.942519,6.942519,1.922371,0.016988456
7.897732,7.897732,2.307156,-0.5995406
5.1599736,5.1599736,1.6983892,0.20568055
7.9138947,7.9138947,1.7546878,0.2296009
4.834453,4.834453,1.4963839,-0.18206298
5.4392185,5.4392185,1.489798,0.15301704
5.7808733,5.7808733,1.8271079,0.015366912
6.4846125,6.4846125,1.8057544,-0.08359063
6.858041,6.858041,1.695205,0.025581539
5.1896405,5.1896405,1.5344589,0.39217752
4.819538,4.819538,1.5131042,0.30529183
8.151419,8.151419,2.078172,0.04408467
7.9479856,7.9479856,2.0568762,0.2105838
5.3770356,5.3770356,1.7568619,-0.3472191
7.393244,7.393244,1.9461474,0.16548926
9.53653,9.53653,2.367576,0.1448856
5.5539455,5.5539455,1.6882532,0.059027076
6.7990413,6.7990413,1.7597488,-0.031745434
5.357162,5.357162,1.9706485,-0.5103893
13.285898,13.285898,2.3257723,-0.15148199
4.66239,4.66239,1.5037861,0.2614035
8.242173,8.242173,2.082563,0.22169077
4.4121227,4.4121227,1.8113236,-2.2668211
10.283321,10.283321,2.11683,-0.07198632
4.01246,4.01246,1.5362589,0.00826472
3.3472242,3.3472242,1.5642323,0.28474325
7.4903393,7.4903393,1.9538643,0.04207474
4.3428345,4.3428345,1.5066087,0.16392887
2.9042563,2.9042563,1.1401246,0.113838375
8.837481,8.837481,1.8969152,0.01795113
8.383162,8.383162,2.1467285,0.042672336
8.587122,8.587122,2.247787,-0.19359481
8.210164,8.210164,2.19733,0.08686781
6.835108,6.835108,2.0520024,0.18953794
5.451828,5.451828,1.9812367,-0.06377137
2.6043155,2.6043155,1.2874753,0.43295366
4.5285892,4.5285892,1.5795014,-0.066530704
9.1084385,9.1084385,2.145247,-0.281363
12.204157,12.204157,1.8593313,-0.0004762411
8.450428,8.450428,2.041234,0.03034085
5.42739,5.42739,1.6257039,-0.00554502
7.197094,7.197094,1.830904,0.13651735
5.003633,5.003633,1.701671,0.020695686
6.0904408,6.0904408,1.9396113,-0.03186822
8.019921,8.019921,2.1013482,0.26987916
9.361183,9.361183,2.111949,-0.072842956
5.1640134,5.1640134,1.4451566,0.06902295
4.539791,4.539791,1.5290772,-0.16247714
5.4637723,5.4637723,1.602155,0.09643042
5.3966293,5.3966293,1.689072,-0.05622101
9.240915,9.240915,2.0781589,-0.06418097
8.623817,8.623817,1.922451,0.0531016
11.283739,11.283739,2.5502167,0.17649853
7.7122912,7.7122912,2.427237,-3.988873
5.2031813,5.2031813,1.9006861,-0.086693406
5.280478,5.280478,1.753552,0.2319305
4.2399893,4.2399893,1.5099382,0.3197949
2.6464248,2.6464248,1.3167732,0.23620659
10.235015,10.235015,2.0147002,-0.17443466
3.7502856,3.7502856,1.3687135,0.0163185
6.553438,6.553438,1.6115644,0.17100424
4.519761,4.519761,1.3549771,-0.14588642
6.6643515,6.6643515,1.7007884,0.1502558
11.799828,11.799828,2.2332098,-0.13147521
5.3014116,5.3014116,1.7693969,0.3487606
5.62857,5.62857,1.8963745,-1.0496643
9.223646,9.223646,2.5124907,-0.2152617
13.580388,13.580388,3.041864,0.061145186
4.8723373,4.8723373,1.7014105,-0.792768
2.0201144,2.0201144,1.2328601,-0.24389482
6.255703,6.255703,1.8523777,0.09201419
7.232816,7.232816,1.8595672,0.0054513216
9.738303,9.738303,1.9771131,0.0860579
2.2236066,2.2236066,1.1099865,-0.14998639
6.704483,6.704483,1.7241749,-0.28685856
4.2171597,4.2171597,1.6268063,0.15656805
12.992566,12.992566,2.6609535,0.13382894
6.0136247,6.0136247,2.015712,-0.40202057
5.7817974,5.7817974,1.9082156,-0.1709969
6.880635,6.880635,2.2189047,-1.2018032
6.4070253,6.4070253,1.6879282,0.23175716
5.221838,5.221838,1.4002312,-0.006619334
9.990168,9.990168,2.1350834,-0.133636
1.9452703,1.9452703,1.0613359,0.19026148
12.958492,12.958492,2.162229,0.010256112
10.462309,10.462309,2.2282238,-0.18721235
3.6085048,3.6085048,1.336966,0.0650028
5.0235767,5.0235767,1.3551735,0.21963859
4.089699,4.089699,1.5406914,0.010198176
11.188906,11.188906,2.127349,-0.22631264
6.98251,6.98251,1.9049633,0.3517102
6.992813,6.992813,2.175245,0.17693788
9.587848,9.587848,2.5237381,0.3131895
